Rank,Extension_ID,Total_Risk_Score,Risk_Level,Permission_Risk,Host_Risk,User_Factor,Rating_Factor,User_Count,Rating,Review_Count,Host_Permissions_Count,Risky_Permissions_Count,Additional_Flags
732,ibfjkhhfbnfkedddcoodjkpehmolpeaa,125.0,Critical,0,124,0.0,1.0,109,5.0,3,16,0,Content Scripts
733,hhdpoelagalbbaimdpbgjhdneiibeick,125.0,Critical,0,124,0.0,1.0,45,5.0,0,19,0,Content Scripts; Web Accessible Resources
734,bemfclgkakebamdophbbkkhffiongdgp,125.0,Critical,0,124,0.0,1.0,3,5.0,0,21,0,Content Scripts; Web Accessible Resources
735,hpaneohcaofcoicilklgbjdjdjbmdcff,125.0,Critical,20,104,0.0,1.0,12,5.0,0,25,4,Content Scripts; Web Accessible Resources
736,pfkgmhfcmehahfoemipfmdbnddegaiec,125.0,Critical,26,98,0.0,1.0,6,5.0,0,17,4,Externally Connectable; Content Scripts; Web Accessible Resources
737,nlfljnfmhhfddfdaklfnlnhjnpafcfek,125.0,Critical,16,108,0.0,1.0,27,5.0,1,26,4,Externally Connectable; Web Accessible Resources
738,kplmgkdgjoneeipcmnaceoghlckkepah,125.0,Critical,36,88,0.0,1.0,26,5.0,1,11,7,Content Scripts; Web Accessible Resources
739,aaengkeeajpfabihmmmnkjpogmfkahjo,125.0,Critical,35,88,1.5,0.5,300000,2.5,48,11,6,Content Scripts; Web Accessible Resources
740,mipeohjjimeknlkekbemdjbjniogbgel,125.0,Critical,20,104,1.0,0.0,10000,3.8,25,15,6,Content Scripts; Web Accessible Resources
741,ljbmkjikheoaglnnifnghjbknejbmhap,125.0,Critical,36,88,1.0,0.0,70000,3.459627329192547,161,11,7,Externally Connectable; Content Scripts; Web Accessible Resources
742,kkgbclpocodjecojibeaaglcgndegljl,124.5,Critical,7,116,1.0,0.5,30000,2.652173913043478,23,16,2,Content Scripts
743,dbmbldokcjoobohjkcehmbalclcmginp,124.0,Critical,17,106,0.0,1.0,3,5.0,0,14,3,
744,gmkgbihnjmflaahgkhlmenngplbinkji,123.5,Critical,42,80,0.5,1.0,4000,2.7777777777777777,9,12,11,Externally Connectable; Content Scripts; Web Accessible Resources
745,dpdmpbgflhllmpdnlpnccnmdllgmffff,123.5,Critical,14,108,0.5,1.0,2000,5.0,4,14,3,Content Scripts; Web Accessible Resources
746,degamcomcflojeliflehanfmpcmkgpoc,123.5,Critical,10,112,0.5,1.0,1000,5.0,1,14,2,Content Scripts; Web Accessible Resources
747,iifbgblakgpljhhnejbmfoajbbfoiocl,123.0,Critical,22,100,0.0,1.0,52,5.0,0,13,4,Externally Connectable; Content Scripts; Web Accessible Resources
748,okbgnjalbgelkfcjgodojjdibcmnopob,123.0,Critical,22,100,0.0,1.0,2,5.0,0,13,4,Externally Connectable; Content Scripts; Web Accessible Resources
749,gfpbhgnhliielafioekjempmbjolheof,123.0,Critical,11,112,0.0,0.0,371,5.0,13,29,2,Content Scripts
750,ofkcbakkpjefjndcmbkokadbmmaimnlp,123.0,Critical,2,120,1.0,0.0,10000,3.9545454545454546,22,15,1,Content Scripts
751,ondhhjilddbeeabngdkhobhmjgcmgamc,123.0,Critical,34,88,0.0,1.0,9,5.0,0,11,8,Content Scripts; Web Accessible Resources
752,nfnhningonfddgknhjhaaapjljadpico,123.0,Critical,26,96,0.0,1.0,62,5.0,0,12,4,
753,cgekhbhgoiinffledgpopabbdancibcn,123.0,Critical,2,120,0.0,1.0,292,5.0,1,15,1,Content Scripts; Web Accessible Resources
754,migcjphiahailjiopohlamlahbelbncd,122.5,Critical,9,112,0.5,1.0,1000,5.0,0,14,1,Externally Connectable
755,akfiaaongoafchcnkbmggbmhadpkkcbc,122.5,Critical,9,112,0.5,1.0,1000,5.0,0,14,1,Externally Connectable
756,npkncdihipibabapnailakhpajlglbfk,122.5,Critical,33,88,1.0,0.5,50000,2.745664739884393,173,17,8,Content Scripts; Web Accessible Resources
757,dcfphbfmjohnlcpelbhfbjolhmmlcbhd,122.5,Critical,26,96,0.5,0.0,2000,4.857142857142857,35,13,6,Content Scripts; Web Accessible Resources
758,hgokiipnpjmkjeceaimoakhooaoedjah,122.0,Critical,34,86,1.0,1.0,10000,4.2,5,12,6,Content Scripts
759,odjgbepjmejlmcklmgolkfcahoollgjh,122.0,Critical,17,104,0.0,1.0,51,4.0,1,13,3,
760,ehjobcmlkigfbcafpijmjfbakleledgd,122.0,Critical,7,114,0.0,1.0,4,2.3333333333333335,3,51,1,
761,hpijlohoihegkfehhibggnkbjhoemldh,122.0,Critical,9,112,1.5,-0.5,100000,4.886075949367089,158,14,1,Content Scripts; Web Accessible Resources
762,gccggnnicndmgdmpgckjongbhbocenmi,122.0,Critical,25,96,0.0,1.0,86,5.0,0,12,5,Content Scripts; Web Accessible Resources
763,dpncdmdnpgoigoehmpkpblhdjkcdpaih,122.0,Critical,28,94,0.0,0.0,200,4.7272727272727275,11,20,5,Externally Connectable; Content Scripts; Web Accessible Resources
764,pplbikclcigglledbaeimfinhmggfanb,121.5,Critical,0,120,0.5,1.0,1000,3.8,5,15,0,Content Scripts; Web Accessible Resources
765,keceadldkmdcnpbhobknmelonelcognh,121.5,Critical,0,120,0.5,1.0,1000,5.0,6,15,0,Content Scripts; Web Accessible Resources
766,dbfimaflmomgldabcphgolbeoamjogji,121.5,Critical,9,112,0.5,0.0,8000,4.916666666666667,12,14,1,Content Scripts; Web Accessible Resources
767,lpdodijldphbgdcgneemigggiljlfkkj,121.0,Critical,0,120,0.0,1.0,76,5.0,5,29,0,Content Scripts
768,kjmoeibfldchadaaejbcpocodmpphfle,121.0,Critical,32,88,0.5,0.5,2000,2.6666666666666665,18,11,6,Web Accessible Resources
769,chkdcoglpnafnbofmooeikfljbhgagkc,121.0,Critical,8,112,0.0,1.0,24,5.0,0,14,2,
770,fapnofalagaeagikjblkggjifjepgkfk,121.0,Critical,0,120,0.0,1.0,123,5.0,6,15,0,Content Scripts; Web Accessible Resources
771,gnohpojgcdnndjfghobhpagdepocompf,121.0,Critical,16,104,0.0,1.0,135,5.0,4,13,3,Externally Connectable; Content Scripts; Web Accessible Resources
772,pgmnaklfkljffgpkoiipomaiajoncaje,121.0,Critical,16,104,0.0,1.0,165,2.2,5,13,3,Content Scripts; Web Accessible Resources
773,paholkefgfhlimemhhamcnohemiobclj,121.0,Critical,0,120,0.0,1.0,411,4.111111111111111,9,15,0,Content Scripts; Web Accessible Resources
774,pmicalpapmomhbopnbpckepnbdoomboc,121.0,Critical,40,80,0.0,1.0,197,1.0,1,10,7,
775,jjpmjccpemllnmgiaojaocgnakpmfgjg,120.5,Critical,84,34,1.5,1.0,200000,1.2790697674418605,43,4,15,Content Scripts; Web Accessible Resources
776,ajpehjilbkljgjkdjlooccaopmfgcpeb,120.5,Critical,15,104,0.5,1.0,1000,4.4,5,13,2,Content Scripts; Web Accessible Resources
777,aogkkekoinpipjlolpcicigndjlcpdcn,120.5,Critical,48,72,1.0,-0.5,20000,4.7947019867549665,151,9,9,Externally Connectable; Content Scripts; Web Accessible Resources
778,giaeafdicekjpckngfbdnehblmamlhpa,120.5,Critical,23,96,0.5,1.0,5000,3.857142857142857,7,12,4,Content Scripts; Web Accessible Resources
779,hinaoiongcleiibjkenbpkgbfffbinco,120.5,Critical,0,120,0.5,0.0,2000,4.607142857142857,56,15,0,Content Scripts; Web Accessible Resources
780,egacpbbnghmjilffefkeeeiodlijbbej,120.5,Critical,8,112,0.5,0.0,4000,4.6923076923076925,13,14,3,Content Scripts
781,mknnokdoimnnbiojigiifegoagcchipd,120.0,Critical,17,102,0.0,1.0,904,5.0,0,24,3,Externally Connectable; Content Scripts; Web Accessible Resources
782,mkinfliglhlmjjimggphfijdiikgajmo,120.0,Critical,3,116,0.0,1.0,23,5.0,0,29,2,Content Scripts
783,ihgeijoonjmdfkamhpgoedplnmbencgd,120.0,Critical,23,96,0.0,1.0,270,5.0,7,24,4,
784,aamdbafophajiecmhbnbakndfgjkfpce,119.5,Critical,28,92,0.0,-0.5,735,4.2272727272727275,132,46,6,Externally Connectable
785,lmmbbhmbabdipogenjcndkkjjphkacpo,119.5,Critical,7,112,0.5,0.0,4000,4.153846153846154,52,14,2,Content Scripts; Web Accessible Resources
786,lbfeddnijakbnfcbhpgakgohdcmogdlf,119.0,Critical,2,116,0.0,1.0,223,1.5714285714285714,7,14,1,Content Scripts; Web Accessible Resources
787,peiaijpojohfdhklaecpfilicaahcoec,119.0,Critical,54,64,0.0,1.0,18,5.0,0,8,9,
788,kkmknfehekmckbkjcmdjbfpijnfegboh,119.0,Critical,18,100,0.0,1.0,6,5.0,2,13,3,Externally Connectable
789,jgiknjpmcjnhblgaolclboiejodllkhe,119.0,Critical,22,96,0.0,1.0,129,5.0,2,12,4,Content Scripts; Web Accessible Resources
790,pgfkdbhkelnoodbdjaimjonoapchlldo,119.0,Critical,2,116,0.0,1.0,46,5.0,0,14,1,Content Scripts; Web Accessible Resources
791,hlbfgemkeliniplclbhpbmecdlchbdnj,119.0,Critical,24,94,0.0,1.0,256,5.0,0,13,5,Externally Connectable; Content Scripts; Web Accessible Resources
792,jhpgcbhpnhkgpkmahfefpidpmbdcplnd,119.0,Critical,22,96,0.0,1.0,220,5.0,2,12,3,
793,ndpgmekimagcbbhcbkiehbkeobligojd,119.0,Critical,2,116,0.0,1.0,5,5.0,0,14,1,Content Scripts; Web Accessible Resources
794,ajneblahkhibkepnggdkhnikcpoenppp,119.0,Critical,2,116,0.0,1.0,153,5.0,0,14,1,Content Scripts; Web Accessible Resources
795,pejfngbeemalmomekgadijpgafjjocnn,118.5,Critical,61,56,0.5,1.0,1000,4.875,8,7,12,Externally Connectable; Content Scripts; Web Accessible Resources
796,lopgldindmdepmbimbmakmcgahdifmip,118.5,Critical,28,90,0.5,0.0,1000,4.086206896551724,58,11,5,Web Accessible Resources
797,kcljbbiddpoeaknnjaminoceoojdbikp,118.5,Critical,29,88,1.5,0.0,100000,4.059701492537314,67,14,5,Content Scripts; Web Accessible Resources
798,kdfgckhiackgcoefjldejjhpgpedafpf,118.5,Critical,34,84,0.5,0.0,7000,4.694444444444445,72,12,5,Externally Connectable; Content Scripts; Web Accessible Resources
799,ofddlpegpocgpdlibejenjpnbdbajcok,118.5,Critical,30,88,0.5,0.0,2000,3.8,10,11,5,Externally Connectable; Content Scripts
800,fdkgjhmihbfpjgodmbmmmgmgnmemokda,118.0,Critical,33,84,1.0,0.0,40000,3.59375,32,12,8,Web Accessible Resources
801,gmhnihjeppeoenbgcpckjkmjjggleiam,118.0,Critical,33,84,0.0,1.0,67,5.0,0,16,6,Externally Connectable; Content Scripts; Web Accessible Resources
802,bagghogdobjiomkdaaaengkcebcpcljj,118.0,Critical,21,96,0.0,1.0,41,5.0,1,21,3,Content Scripts
803,omadkpklnahjiadfgbjhiboemdpcpjao,118.0,Critical,13,104,0.0,1.0,0,5.0,0,13,3,Externally Connectable; Content Scripts; Web Accessible Resources
804,mbjjeombjeklkbndcjgmfcdhfbjngcam,117.5,Critical,36,80,0.5,1.0,1000,5.0,1,10,7,
805,gagalembdijfidddhaajmgfookbakolp,117.5,Critical,33,84,1.0,-0.5,20000,4.124378109452737,402,17,6,Content Scripts; Web Accessible Resources
806,fkagelmloambgokoeokbpihmgpkbgbfm,117.5,Critical,17,100,1.0,-0.5,70000,4.824817518248175,137,22,4,Content Scripts; Web Accessible Resources
807,eclhijdfeabcpckakmkhpjomopnjniho,117.0,Critical,20,96,0.0,1.0,273,2.3333333333333335,3,16,4,Content Scripts; Web Accessible Resources
808,bghcjdikmfopmhpgcocpgfefjppkfjpn,117.0,Critical,4,112,0.0,1.0,57,5.0,1,14,2,Content Scripts
809,ancgmmmephcjikpmffmfinnlpamekedn,117.0,Critical,19,98,0.0,0.0,529,4.875,32,26,3,Content Scripts; Web Accessible Resources
810,olmajpefjkeiffjpiigcbapfmppenchi,117.0,Critical,16,100,0.0,1.0,11,5.0,3,13,3,Content Scripts; Web Accessible Resources
811,djhgeeodemlfdpmcccdekfalbhllcoim,117.0,Critical,108,8,1.0,0.0,20000,3.7473684210526317,95,2,18,Externally Connectable; Content Scripts; Web Accessible Resources
812,bhnmbcijeklfanpldmnkolhjdfnmkljk,117.0,Critical,87,30,0.0,0.0,31,5.0,19,3,16,Content Scripts; Web Accessible Resources
813,oabidnaoocamhcmfgijbgpinnommcpeo,117.0,Critical,20,96,0.0,1.0,94,5.0,1,12,4,
814,heneliofimmlbokhbapdppelcohehpam,117.0,Critical,0,116,0.0,1.0,226,3.1666666666666665,6,29,0,Content Scripts
815,dncefbbmmjljbngagbfbcenebceobkbi,117.0,Critical,16,100,0.0,1.0,3,5.0,0,24,3,Content Scripts; Web Accessible Resources
816,cehpefmiamkjijbicpmioheccnfeiagc,116.0,Critical,23,92,0.0,1.0,6,5.0,0,13,4,Content Scripts
817,oeehdfmbpmbinklmhcbeknlblaeadhnh,116.0,Critical,31,84,0.0,1.0,474,5.0,1,20,6,Content Scripts; Web Accessible Resources
818,mbblfalbndfkpfnlimjnaooandenimpj,116.0,Critical,11,104,0.0,1.0,48,4.555555555555555,9,13,2,Externally Connectable; Content Scripts
819,fadogcggoffogihhniomllnflihoihnf,116.0,Critical,11,104,0.0,1.0,48,5.0,0,13,2,Content Scripts; Web Accessible Resources
820,peiobddfomnijgoblelfdmjblplojcoe,116.0,Critical,39,76,1.0,0.0,40000,4.469135802469136,81,19,8,Externally Connectable; Content Scripts; Web Accessible Resources
821,mmjmfmfdpogdddfdjdnlkhjkjlgbmdog,116.0,Critical,11,104,0.0,1.0,17,5.0,5,13,2,Content Scripts; Web Accessible Resources
822,dkbkadmoadhbpdelhmplnolhfpdikijm,116.0,Critical,19,96,1.0,0.0,20000,4.717948717948718,78,12,4,Content Scripts; Web Accessible Resources
823,lijppiaedpaggeopcbkafnaocngjloeh,116.0,Critical,9,106,0.0,1.0,2,5.0,0,24,1,
824,ogjdcjihnfkebennkhgohpdecmkahhoe,116.0,Critical,39,76,0.0,1.0,27,5.0,0,9,7,Content Scripts; Web Accessible Resources
825,nkfnfgnkefhfdbfcfhkniegoblhfdlgn,116.0,Critical,15,100,0.0,1.0,10,5.0,1,14,3,Content Scripts; Web Accessible Resources
826,jjbmdpbkacodjafhgffajjkklehlfall,115.5,Critical,26,88,0.5,1.0,3000,5.0,1,11,5,Externally Connectable; Content Scripts
827,lgoodnhdomnnnhmmilpkhbimfgkeklgp,115.5,Critical,2,112,0.5,1.0,1000,3.6666666666666665,9,14,1,Content Scripts; Web Accessible Resources
828,blgaiekaljkdfjolhgbljnedknmiclnf,115.5,Critical,27,88,0.5,0.0,3000,3.775,40,11,5,Content Scripts
829,leajdihmkcebhoikhcpgnbpbdpjlonmj,115.5,Critical,10,104,0.5,1.0,1000,3.5,4,13,2,Content Scripts; Web Accessible Resources
830,bkcdophabfmgfkcmhmehhiighoflplpc,115.5,Critical,7,108,0.5,0.0,1000,3.15,20,14,3,Externally Connectable; Content Scripts; Web Accessible Resources
831,pmbemjeijjfdhnpdcoajjchneahlhhkn,115.5,Critical,26,88,0.5,1.0,3000,5.0,3,11,5,Externally Connectable; Content Scripts
832,mbnbeljebojgbchmllepioiijidgddgj,115.5,Critical,10,104,0.5,1.0,1000,5.0,0,13,2,Content Scripts; Web Accessible Resources
833,nmdaajmfgmghkgahbjdgpanchcdfemkb,115.5,Critical,10,104,0.5,1.0,6000,4.666666666666667,9,13,2,Content Scripts; Web Accessible Resources
834,bbmmnpnejicgehlphpfngeinjjonmkok,115.0,Critical,16,98,0.0,1.0,32,5.0,0,12,3,Content Scripts
835,ajichcifmlmpjionbkagdmfpigpcbdil,115.0,Critical,22,92,0.0,1.0,3,5.0,0,23,4,Content Scripts
836,fidmgjmipjjibejimjjmfenekfmdnemg,115.0,Critical,30,84,0.0,1.0,25,5.0,1,11,8,Externally Connectable; Content Scripts
837,ehdmdmdeiigdjfclmgenojncmpofclhm,115.0,Critical,2,112,1.0,0.0,10000,4.882352941176471,17,14,1,Content Scripts; Web Accessible Resources
838,ahafmecdeaklcbhhajomchjlbfgfhogg,115.0,Critical,2,112,0.0,1.0,38,5.0,0,14,1,Content Scripts; Web Accessible Resources
839,jfedlapcfohlhdibibikekkcjcdjlggd,115.0,Critical,2,112,0.0,1.0,5,5.0,0,14,1,Content Scripts; Web Accessible Resources
840,ofippdnnlblehloddjlchpkmcbphcogc,115.0,Critical,2,112,0.0,1.0,1,5.0,0,14,1,Content Scripts; Web Accessible Resources
841,gladjbjagiflpooodapknidahhfcmnfm,115.0,Critical,2,112,0.0,1.0,11,5.0,0,14,1,Content Scripts; Web Accessible Resources
842,ejgmneenioanldgngdomlfnbcbffmchf,115.0,Critical,45,68,1.0,1.0,80000,1.9285714285714286,70,9,11,Externally Connectable; Content Scripts; Web Accessible Resources
843,bgohejkckopaedhbolmimpmclimodkoo,115.0,Critical,10,104,0.0,1.0,367,5.0,2,13,2,Content Scripts; Web Accessible Resources
844,jiapdoalndddejoeifkgdeegkpdhfnkm,115.0,Critical,10,104,0.0,1.0,34,5.0,0,13,2,Content Scripts; Web Accessible Resources
845,hbnkhagmmchcdgheippgfdcceofmmneh,115.0,Critical,0,114,0.0,1.0,52,5.0,1,19,0,Content Scripts; Web Accessible Resources
846,bnmjgdokjblbmbpjpjkelopgkakkclef,115.0,Critical,2,112,0.0,1.0,130,5.0,3,14,1,Content Scripts; Web Accessible Resources
847,aopbpdkgbaaaingehphcnmaniahijoba,115.0,Critical,30,84,0.0,1.0,451,5.0,7,11,8,Externally Connectable; Content Scripts
848,ldfidbijcljjbcjejdhlpgkjaemheofa,115.0,Critical,2,112,0.0,1.0,65,5.0,1,14,1,Content Scripts; Web Accessible Resources
849,bhjmaakcenbaaoffghfdbpomlfilfofk,115.0,Critical,10,104,0.0,1.0,110,5.0,2,13,2,Content Scripts; Web Accessible Resources
850,nbeighblpodgejlaaokohheeogdjljmg,115.0,Critical,10,104,0.0,1.0,548,5.0,1,13,2,Content Scripts; Web Accessible Resources
851,gfaagpkkcbgdcbkapnngknoebpnjemem,115.0,Critical,11,104,0.0,0.0,962,4.84,25,13,3,Content Scripts
852,ljbbklmhnppipfkemglbiojjkkhmhhjg,115.0,Critical,10,104,0.0,1.0,193,5.0,0,13,2,Content Scripts; Web Accessible Resources
853,nhglnkllipfjjoffpmdfookchbhbjmmd,115.0,Critical,10,104,0.0,1.0,101,5.0,2,13,2,Content Scripts; Web Accessible Resources
854,ojkhihegjapldhchdbabklapohjjdmkk,115.0,Critical,2,112,0.0,1.0,123,5.0,1,14,1,Content Scripts; Web Accessible Resources
855,pjlfokkgoginoippocnolbkgkhjehjpm,115.0,Critical,2,112,0.0,1.0,154,5.0,1,14,1,Content Scripts; Web Accessible Resources
856,lcjnhjgbonehahhklaglnnmelkfjceke,115.0,Critical,10,104,0.0,1.0,104,5.0,0,13,2,Content Scripts; Web Accessible Resources
857,hpinghefcjjgfegpbpcigbgcdmboadjc,114.5,Critical,38,76,0.5,0.0,2000,5.0,11,14,8,Content Scripts; Web Accessible Resources
858,pekmaidndigmcodbiocmckabpgfcieej,114.5,Critical,10,104,0.5,0.0,5000,4.850746268656716,67,13,2,Content Scripts; Web Accessible Resources
859,dljhhhkhmalckpcifnelnaopioblhloo,114.5,Critical,10,104,0.5,0.0,2000,4.368421052631579,19,13,2,Content Scripts; Web Accessible Resources
860,mehjjmnlpellfhknjhegkgicjkglknih,114.0,Critical,26,88,0.0,0.0,633,5.0,13,11,5,Content Scripts; Web Accessible Resources
861,dbmjpmlanhaoalnadpfebmaocmlggeka,114.0,Critical,9,104,0.0,1.0,5,5.0,0,13,1,Content Scripts
862,mknlcdjgeebpfmojjmdhoeolmmdhdloa,114.0,Critical,21,92,0.0,1.0,195,5.0,0,20,3,Content Scripts; Web Accessible Resources
863,cmnlolelipjlhfkhpohphpedmkfbobjc,114.0,Critical,35,78,1.5,-0.5,100000,4.049792531120332,241,15,6,Content Scripts; Web Accessible Resources
864,hejbkamkfnkifppoaljcidepkhgaahcj,114.0,Critical,11,102,0.0,1.0,0,5.0,0,11,2,Content Scripts; Web Accessible Resources
865,ooeealgadmhdnhebkhhbbcmckehpomcj,114.0,Critical,21,92,0.0,1.0,154,5.0,6,12,4,Content Scripts; Web Accessible Resources
866,dabapoiiobjkfjdmcgdldamaokogmoei,114.0,Critical,33,80,0.0,1.0,338,5.0,1,16,8,Content Scripts; Web Accessible Resources
867,giaphfdlkoochbiapolnohcpmbhjkdhn,114.0,Critical,9,104,0.0,1.0,531,5.0,5,13,1,
868,dmncgjeocmphchlpanbpfanjgllaenah,114.0,Critical,18,96,0.0,0.0,283,4.928571428571429,14,12,4,
869,bhkhlhgmlnceijncnjdhphfhncbekaln,114.0,Critical,24,90,0.0,0.0,214,4.482758620689655,29,21,4,Content Scripts
870,fbchgpeammgabjbhbhkcbdjihpbffokh,114.0,Critical,21,92,0.0,1.0,905,4.833333333333333,6,13,3,Content Scripts
871,pcoagofepldellfpomggmnmkjgdpkcmg,113.5,Critical,32,80,0.5,1.0,1000,3.0,2,11,6,Externally Connectable; Content Scripts; Web Accessible Resources
872,mnhhapcdfkbdcgondmfoegkmblnlpham,113.5,Critical,28,84,0.5,1.0,1000,1.0,1,14,5,Externally Connectable; Content Scripts; Web Accessible Resources
873,lebnjfmoieblgfamnmgjpdnngjnplggc,113.0,Critical,24,88,0.0,1.0,25,5.0,0,11,4,
874,knkdhelgpcfkamacoilcmnifcmmjdcoe,113.0,Critical,16,96,0.0,1.0,6,5.0,1,12,3,Content Scripts
875,cgimdghkmfmpbhpiacodgmadlkopehma,113.0,Critical,49,64,0.0,0.0,231,5.0,22,8,9,
876,pboiilknppcopllbjjcpdhadoacfeedk,113.0,Critical,0,112,0.0,1.0,769,5.0,2,14,0,
877,mnmimjmnidicodnpjfadgphgacoklckb,113.0,Critical,40,72,0.0,1.0,11,5.0,0,10,7,Content Scripts
878,pkppjfjomdaclgegbcjnmnmmhhcpobkp,113.0,Critical,0,112,0.0,1.0,25,5.0,1,14,0,Content Scripts
879,dhbcbfobeiomanfcigonldkgpaelffmb,113.0,Critical,0,112,0.0,1.0,24,5.0,0,14,0,Content Scripts
880,plfgnakhjplkkajnnaolkeechdemkbkn,113.0,Critical,0,112,0.0,1.0,113,5.0,0,28,0,Content Scripts; Web Accessible Resources
881,gbnfheoijkjfgeobhbkpgdkfabihjonj,113.0,Critical,16,96,1.0,0.0,20000,4.924242424242424,66,12,3,Externally Connectable; Content Scripts; Web Accessible Resources
882,bnjdbijgcgbpnghpipedgnfedmpodnom,113.0,Critical,0,112,0.0,1.0,624,4.333333333333333,3,15,0,Content Scripts; Web Accessible Resources
883,dmofkkidnoahbadmffjejeodhjhfjbfi,113.0,Critical,18,94,0.0,1.0,213,5.0,0,24,4,Web Accessible Resources
884,diamafnlikgeedibmppfgdlcdedlkgho,113.0,Critical,0,112,0.0,1.0,13,5.0,0,28,0,Content Scripts; Web Accessible Resources
885,njmimamhjdjmhaanknoammfblbghkkga,112.5,Critical,0,112,0.5,0.0,1000,3.3333333333333335,15,14,0,Content Scripts; Web Accessible Resources
886,nhhdkapljemlnpbdhjnbmacblgbnkebe,112.5,Critical,0,112,0.5,0.0,5000,3.75,12,31,0,Externally Connectable; Content Scripts
887,fjifglfkcaipnmhngbigdebkoikioend,112.5,Critical,0,112,1.0,-0.5,60000,3.606837606837607,117,14,0,Content Scripts
888,ncbhkghndhoddmbfgddpgafhbnijdadj,112.5,Critical,15,96,1.0,0.5,30000,2.918918918918919,111,14,4,Content Scripts; Web Accessible Resources
889,bpnfnokjkddijebjaccmndjmcbjmbbgf,112.5,Critical,12,100,0.5,0.0,3000,4.956521739130435,23,23,3,Content Scripts
890,fkdncooeaoioahpjinnoackjafhajpgf,112.0,Critical,31,80,0.0,1.0,46,5.0,1,10,7,Content Scripts; Web Accessible Resources
891,dfaaacplbichcmklamgedhfglgkihbhf,112.0,Critical,91,20,0.0,1.0,69,4.0,4,2,12,Web Accessible Resources
892,nmfngggbgdplnjfaofmfpkcehjnmokep,112.0,Critical,31,80,0.0,1.0,38,5.0,1,10,7,Content Scripts; Web Accessible Resources
893,ahbaomfclkbgaadpmlcmlchhcgfibfld,112.0,Critical,31,80,0.0,1.0,91,5.0,0,10,7,Content Scripts; Web Accessible Resources
894,mjjnofoemoepfididplbfimokpnpcoeg,112.0,Critical,29,82,0.0,1.0,140,4.5,2,10,4,Content Scripts; Web Accessible Resources
895,afemibdfbljmhkcbdppaibiipnbkioom,112.0,Critical,31,80,0.0,1.0,56,5.0,1,10,7,Content Scripts; Web Accessible Resources
896,lbihigmoeinmajbmkbibikknphemncdl,112.0,Critical,7,104,0.0,1.0,35,5.0,5,13,2,Content Scripts; Web Accessible Resources
897,lkjapnejglpmnnpljfnnpndjbbopddge,112.0,Critical,19,92,0.0,1.0,247,5.0,1,22,4,Content Scripts; Web Accessible Resources
898,gdemompjdeepnjjgjcaabhckdhbgigfo,112.0,Critical,31,80,0.0,1.0,198,5.0,1,10,7,Content Scripts; Web Accessible Resources
899,hkjalfipeofnkbogmfpkngpodcpjeebi,112.0,Critical,31,80,0.0,1.0,13,5.0,1,10,7,Content Scripts; Web Accessible Resources
900,maeledjnimgpjecfhjchkdcecmboebjb,112.0,Critical,31,80,0.0,1.0,325,5.0,4,10,7,Content Scripts; Web Accessible Resources
901,iddhafibpfkgpdiafmelmaeghnbhhaga,112.0,Critical,31,80,0.0,1.0,61,5.0,1,10,7,Content Scripts; Web Accessible Resources
902,aghocgidojdkghacmpmhbifanfkfddbe,112.0,Critical,31,80,0.0,1.0,5,5.0,2,10,7,Content Scripts; Web Accessible Resources
903,egfdbbahfgffecgejddaohlhehdbgcim,112.0,Critical,7,104,0.0,1.0,632,2.857142857142857,7,13,2,
904,laodojbdapdobcokabomggfohacghfce,112.0,Critical,31,80,0.0,1.0,16,5.0,0,10,7,Content Scripts; Web Accessible Resources
905,gpbhomcniappgbcehfedaliofagbfado,112.0,Critical,23,88,0.0,1.0,36,5.0,1,11,4,Content Scripts
906,bbmdjlmdgkmgppeobhnigpnjpelfhmki,112.0,Critical,31,80,0.0,1.0,223,5.0,2,10,7,Content Scripts; Web Accessible Resources
907,ionneecgcodkmanoicbemoldkaifljjj,112.0,Critical,31,80,0.0,1.0,22,5.0,0,10,7,Content Scripts; Web Accessible Resources
908,diecmccjdglmndkmnkkhgpjnakecoiea,112.0,Critical,31,80,0.0,1.0,3,5.0,0,10,7,Content Scripts; Web Accessible Resources
909,epgedgihlplcfnpikplfjkjcnbdnhfgf,112.0,Critical,31,80,0.0,1.0,73,5.0,0,10,7,Content Scripts; Web Accessible Resources
910,aaidboaeckiboobjhialkmehjganhbgk,112.0,Critical,31,80,0.0,1.0,22,5.0,0,10,7,Content Scripts; Web Accessible Resources
911,oapcfehdepgmglmilpeebdlkmnomikif,112.0,Critical,31,80,0.0,1.0,502,5.0,1,10,7,Content Scripts; Web Accessible Resources
912,glojmiionklojffhpdpeiadebepjbhoe,112.0,Critical,31,80,0.0,1.0,21,5.0,1,10,7,Content Scripts; Web Accessible Resources
913,ngpnfaloleijohdllfgkoefhilnnnmff,112.0,Critical,15,96,0.0,1.0,13,5.0,0,12,3,Content Scripts; Web Accessible Resources
